(64C:4720) 11/05/23 12:39:06, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, AdjustTokenPrivileges () completed with status (00000514)
(54E4:18F4) 11/06/23 20:25:46, ACTION,               mpdwsvc.exe, Created the report.
(54E4:18F4) 11/06/23 20:25:46, ACTION,               mpdwsvc.exe, WerReportAddFile Mini Dump succeeded.
(54E4:18F4) 11/06/23 20:25:46, ACTION,               mpdwsvc.exe, Submitting WER report...
(54E4:18F4) 11/06/23 20:25:49, ACTION,               mpdwsvc.exe, Submitted report synchronously.
(15F8:39F0) 11/07/23 20:13:46, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, AdjustTokenPrivileges () completed with status (00000514)
(15F8:39F0) 11/07/23 20:13:46, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, Input parameters: 4 supplied
(15F8:39F0) 11/07/23 20:13:46, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 1: 24396
(15F8:39F0) 11/07/23 20:13:46, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 2: 0
(15F8:39F0) 11/07/23 20:13:46, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 3: 0:0
(15F8:39F0) 11/07/23 20:13:46, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 4: 00007FF73FC5B360
(15F8:39F0) 11/07/23 20:13:46, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, Parsed parameters:
(15F8:39F0) 11/07/23 20:13:46, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ProcessID = 24396
(15F8:39F0) 11/07/23 20:13:46, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ThreadId = 0
(15F8:39F0) 11/07/23 20:13:46, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     Flags = 0x0
(15F8:39F0) 11/07/23 20:13:46, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     MiniDumpFlags = 0x0
(15F8:39F0) 11/07/23 20:13:46, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     SqlInfoPtr = 0x00007FF73FC5B360
(15F8:39F0) 11/07/23 20:13:46, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     DumpDir = <NULL>
(15F8:39F0) 11/07/23 20:13:46, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ExceptionRecordPtr = 0x0000000000000000
(15F8:39F0) 11/07/23 20:13:46, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ContextPtr = 0x0000000000000000
(15F8:39F0) 11/07/23 20:13:46, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ExtraFile = <NULL>
(15F8:39F0) 11/07/23 20:13:46, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     PatternForExtraFiles = <NULL>
(15F8:39F0) 11/07/23 20:13:46, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     InstanceName = <NULL>
(15F8:39F0) 11/07/23 20:13:46, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ServiceName = <NULL>
(15F8:39F0) 11/07/23 20:13:46, ERROR ,               mpdwsvc.exe, String at 000001B00446DDC0 was not NULL terminated
(15F8:39F0) 11/07/23 20:13:46, ACTION,               mpdwsvc.exe, Remote process didn't specify a dump file name
(15F8:39F0) 11/07/23 20:13:46, ACTION,               mpdwsvc.exe, MINIDUMP_TYPE: 0x21966
(15F8:39F0) 11/07/23 20:13:46, ACTION,               mpdwsvc.exe, Callback type 16 not used
(15F8:39F0) 11/07/23 20:13:46, ACTION,               mpdwsvc.exe, Callback type 17 not used
(15F8:39F0) 11/07/23 20:13:46, ACTION,               mpdwsvc.exe, Callback type 11 not used
(15F8:39F0) 11/07/23 20:13:46, ACTION,               mpdwsvc.exe, Callback type 15 not used
(15F8:39F0) 11/07/23 20:13:47, ACTION,               mpdwsvc.exe, Callback type 7 not used
(15F8:39F0) 11/07/23 20:13:47, ACTION,               mpdwsvc.exe, MiniDump completed: C:\Program Files\Microsoft SQL Server\MSSQL15.MSSQLSERVER2019\MSSQL\Log\Polybase\dump\SQLDmpr.00000000DDF8FFC4.GMT-2023-11-07-15-00-00.dmp
(15F8:39F0) 11/07/23 20:13:47, ACTION,               mpdwsvc.exe, Total Buffer pool data pages filtered out: 0 KB
(15F8:39F0) 11/07/23 20:13:47, ACTION,               mpdwsvc.exe, Total Hekaton data pages filtered out: 0 KB
(15F8:39F0) 11/07/23 20:13:47, ACTION,               mpdwsvc.exe, Total Free memory (from non top level allocators) filtered out: 0 KB
(15F8:39F0) 11/07/23 20:13:47, ACTION,               mpdwsvc.exe, Total top level free memory filtered out: 0 KB
(15F8:39F0) 11/07/23 20:13:47, ACTION,               mpdwsvc.exe, Total Log pool memory filtered out: 0 KB
(15F8:39F0) 11/07/23 20:13:47, ACTION,               mpdwsvc.exe, Should columnstore object pool be included in filtered dump= 0
(15F8:39F0) 11/07/23 20:13:47, ACTION,               mpdwsvc.exe, Should columnstore blob cache be included in filtered dump= 0
(15F8:39F0) 11/07/23 20:13:47, ACTION,               mpdwsvc.exe, Total columnstore object pool memory filtered out: 0 KB
(15F8:39F0) 11/07/23 20:13:47, ACTION,               mpdwsvc.exe, Total columnstore blob cache filtered out: 0 KB
(15F8:39F0) 11/07/23 20:13:47, ACTION,               mpdwsvc.exe, Total pages filtered out by bitmap: 0 KB
(15F8:39F0) 11/07/23 20:13:47, ACTION,               mpdwsvc.exe, Total file mapped memory filtered out: 0 KB
(15F8:39F0) 11/07/23 20:13:47, ACTION,               mpdwsvc.exe, Location of module 'dbghelp.dll' : 'C:\WINDOWS\SYSTEM32\dbghelp.dll'
(15F8:39F0) 11/07/23 20:13:47, ACTION,               mpdwsvc.exe, File version of module 'C:\WINDOWS\SYSTEM32\dbghelp.dll' : '6.2:22621.2506'
(15F8:39F0) 11/07/23 20:13:47, ACTION,               mpdwsvc.exe, Product version of module 'C:\WINDOWS\SYSTEM32\dbghelp.dll' : '10.0:22621.2506'
(15F8:39F0) 11/07/23 20:13:47, ACTION,               mpdwsvc.exe, Location of module 'sqldumper.exe' : 'C:\Program Files\Microsoft SQL Server\MSSQL15.MSSQLSERVER2019\MSSQL\Binn\Polybase\SQLDUMPER.EXE'
(15F8:39F0) 11/07/23 20:13:47, ACTION,               mpdwsvc.exe, File version of module 'C:\Program Files\Microsoft SQL Server\MSSQL15.MSSQLSERVER2019\MSSQL\Binn\Polybase\SQLDUMPER.EXE' : '2019.150:2000.5'
(15F8:39F0) 11/07/23 20:13:47, ACTION,               mpdwsvc.exe, Product version of module 'C:\Program Files\Microsoft SQL Server\MSSQL15.MSSQLSERVER2019\MSSQL\Binn\Polybase\SQLDUMPER.EXE' : '15.0:2000.5'
(15F8:39F0) 11/07/23 20:13:47, ACTION,               mpdwsvc.exe, Send_To_Watson flag is set to true
(15F8:39F0) 11/07/23 20:13:47, ACTION,               mpdwsvc.exe, Force_Watson flag is set to true
(15F8:39F0) 11/07/23 20:13:47, ACTION,               mpdwsvc.exe, Watson Invoke: Yes
(15F8:39F0) 11/07/23 20:13:47, ACTION,               mpdwsvc.exe, Creating WER report...
(15F8:39F0) 11/07/23 20:13:47, ACTION,               mpdwsvc.exe, Created the report.
(15F8:39F0) 11/07/23 20:13:47, ACTION,               mpdwsvc.exe, WerReportAddFile Mini Dump succeeded.
(15F8:39F0) 11/07/23 20:13:47, ACTION,               mpdwsvc.exe, Submitting WER report...
(15F8:39F0) 11/07/23 20:14:00, ACTION,               mpdwsvc.exe, Submitted report synchronously.
(1BE4:4FC8) 11/07/23 20:14:15, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, AdjustTokenPrivileges () completed with status (00000514)
(1BE4:4FC8) 11/07/23 20:14:15, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, Input parameters: 4 supplied
(1BE4:4FC8) 11/07/23 20:14:15, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 1: 24396
(1BE4:4FC8) 11/07/23 20:14:15, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 2: 0
(1BE4:4FC8) 11/07/23 20:14:15, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 3: 0:0
(1BE4:4FC8) 11/07/23 20:14:15, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 4: 00007FF73FC5B360
(1BE4:4FC8) 11/07/23 20:14:15, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, Parsed parameters:
(1BE4:4FC8) 11/07/23 20:14:15, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ProcessID = 24396
(1BE4:4FC8) 11/07/23 20:14:15, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ThreadId = 0
(1BE4:4FC8) 11/07/23 20:14:15, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     Flags = 0x0
(1BE4:4FC8) 11/07/23 20:14:15, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     MiniDumpFlags = 0x0
(1BE4:4FC8) 11/07/23 20:14:15, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     SqlInfoPtr = 0x00007FF73FC5B360
(1BE4:4FC8) 11/07/23 20:14:15, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     DumpDir = <NULL>
(1BE4:4FC8) 11/07/23 20:14:15, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ExceptionRecordPtr = 0x0000000000000000
(1BE4:4FC8) 11/07/23 20:14:15, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ContextPtr = 0x0000000000000000
(1BE4:4FC8) 11/07/23 20:14:15, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ExtraFile = <NULL>
(1BE4:4FC8) 11/07/23 20:14:15, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     PatternForExtraFiles = <NULL>
(1BE4:4FC8) 11/07/23 20:14:15, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     InstanceName = <NULL>
(1BE4:4FC8) 11/07/23 20:14:15, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ServiceName = <NULL>
(1BE4:4FC8) 11/07/23 20:14:15, ERROR ,               mpdwsvc.exe, String at 000001B00446DDC0 was not NULL terminated
(1BE4:4FC8) 11/07/23 20:14:15, ACTION,               mpdwsvc.exe, Not creating an additional dump, because dump for stack signature 00000000DDF8FFC4 already exists.
(1BE4:4FC8) 11/07/23 20:14:15, ACTION,               mpdwsvc.exe, Send_To_Watson flag is set to true
(1BE4:4FC8) 11/07/23 20:14:15, ACTION,               mpdwsvc.exe, Force_Watson flag is set to true
(1BE4:4FC8) 11/07/23 20:14:15, ACTION,               mpdwsvc.exe, Watson Invoke: Yes
(1BE4:4FC8) 11/07/23 20:14:15, ACTION,               mpdwsvc.exe, Creating WER report...
(1BE4:4FC8) 11/07/23 20:14:15, ACTION,               mpdwsvc.exe, Created the report.
(1BE4:4FC8) 11/07/23 20:14:15, ACTION,               mpdwsvc.exe, WerReportAddFile Mini Dump succeeded.
(1BE4:4FC8) 11/07/23 20:14:15, ACTION,               mpdwsvc.exe, Submitting WER report...
(1BE4:4FC8) 11/07/23 20:14:26, ACTION,               mpdwsvc.exe, Submitted report synchronously.
(2EB0:60B4) 11/07/23 20:14:41, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, AdjustTokenPrivileges () completed with status (00000514)
(2EB0:60B4) 11/07/23 20:14:41, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, Input parameters: 4 supplied
(2EB0:60B4) 11/07/23 20:14:41, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 1: 24396
(2EB0:60B4) 11/07/23 20:14:41, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 2: 0
(2EB0:60B4) 11/07/23 20:14:41, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 3: 0:0
(2EB0:60B4) 11/07/23 20:14:41, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 4: 00007FF73FC5B360
(2EB0:60B4) 11/07/23 20:14:41, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, Parsed parameters:
(2EB0:60B4) 11/07/23 20:14:41, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ProcessID = 24396
(2EB0:60B4) 11/07/23 20:14:41, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ThreadId = 0
(2EB0:60B4) 11/07/23 20:14:41, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     Flags = 0x0
(2EB0:60B4) 11/07/23 20:14:41, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     MiniDumpFlags = 0x0
(2EB0:60B4) 11/07/23 20:14:41, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     SqlInfoPtr = 0x00007FF73FC5B360
(2EB0:60B4) 11/07/23 20:14:41, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     DumpDir = <NULL>
(2EB0:60B4) 11/07/23 20:14:41, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ExceptionRecordPtr = 0x0000000000000000
(2EB0:60B4) 11/07/23 20:14:41, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ContextPtr = 0x0000000000000000
(2EB0:60B4) 11/07/23 20:14:41, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ExtraFile = <NULL>
(2EB0:60B4) 11/07/23 20:14:41, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     PatternForExtraFiles = <NULL>
(2EB0:60B4) 11/07/23 20:14:41, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     InstanceName = <NULL>
(2EB0:60B4) 11/07/23 20:14:41, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ServiceName = <NULL>
(2EB0:60B4) 11/07/23 20:14:41, ACTION,               mpdwsvc.exe, Not creating an additional dump, because dump for stack signature 00000000DDF8FFC4 already exists.
(2EB0:60B4) 11/07/23 20:14:41, ACTION,               mpdwsvc.exe, Send_To_Watson flag is set to true
(2EB0:60B4) 11/07/23 20:14:41, ACTION,               mpdwsvc.exe, Force_Watson flag is set to true
(2EB0:60B4) 11/07/23 20:14:41, ACTION,               mpdwsvc.exe, Watson Invoke: Yes
(2EB0:60B4) 11/07/23 20:14:41, ACTION,               mpdwsvc.exe, Creating WER report...
(2EB0:60B4) 11/07/23 20:14:41, ACTION,               mpdwsvc.exe, Created the report.
(2EB0:60B4) 11/07/23 20:14:41, ACTION,               mpdwsvc.exe, WerReportAddFile Mini Dump succeeded.
(2EB0:60B4) 11/07/23 20:14:41, ACTION,               mpdwsvc.exe, Submitting WER report...
(2EB0:60B4) 11/07/23 20:14:44, ACTION,               mpdwsvc.exe, Submitted report synchronously.
(5EC8:3E2C) 11/07/23 20:24:49, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, AdjustTokenPrivileges () completed with status (00000514)
(5EC8:3E2C) 11/07/23 20:24:49, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, Input parameters: 4 supplied
(5EC8:3E2C) 11/07/23 20:24:49, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 1: 20972
(5EC8:3E2C) 11/07/23 20:24:49, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 2: 0
(5EC8:3E2C) 11/07/23 20:24:49, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 3: 0:0
(5EC8:3E2C) 11/07/23 20:24:49, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 4: 00007FF73FC5B360
(5EC8:3E2C) 11/07/23 20:24:49, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, Parsed parameters:
(5EC8:3E2C) 11/07/23 20:24:49, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ProcessID = 20972
(5EC8:3E2C) 11/07/23 20:24:49, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ThreadId = 0
(5EC8:3E2C) 11/07/23 20:24:49, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     Flags = 0x0
(5EC8:3E2C) 11/07/23 20:24:49, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     MiniDumpFlags = 0x0
(5EC8:3E2C) 11/07/23 20:24:49, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     SqlInfoPtr = 0x00007FF73FC5B360
(5EC8:3E2C) 11/07/23 20:24:49, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     DumpDir = <NULL>
(5EC8:3E2C) 11/07/23 20:24:49, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ExceptionRecordPtr = 0x0000000000000000
(5EC8:3E2C) 11/07/23 20:24:49, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ContextPtr = 0x0000000000000000
(5EC8:3E2C) 11/07/23 20:24:49, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ExtraFile = <NULL>
(5EC8:3E2C) 11/07/23 20:24:49, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     PatternForExtraFiles = <NULL>
(5EC8:3E2C) 11/07/23 20:24:49, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     InstanceName = <NULL>
(5EC8:3E2C) 11/07/23 20:24:49, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ServiceName = <NULL>
(5EC8:3E2C) 11/07/23 20:24:49, ERROR ,               mpdwsvc.exe, String at 000002AF04261FE0 was not NULL terminated
(5EC8:3E2C) 11/07/23 20:24:49, ACTION,               mpdwsvc.exe, Remote process didn't specify a dump file name
(5EC8:3E2C) 11/07/23 20:24:49, ACTION,               mpdwsvc.exe, MINIDUMP_TYPE: 0x21966
(5EC8:3E2C) 11/07/23 20:24:49, ACTION,               mpdwsvc.exe, Callback type 16 not used
(5EC8:3E2C) 11/07/23 20:24:49, ACTION,               mpdwsvc.exe, Callback type 17 not used
(5EC8:3E2C) 11/07/23 20:24:49, ACTION,               mpdwsvc.exe, Callback type 11 not used
(5EC8:3E2C) 11/07/23 20:24:49, ACTION,               mpdwsvc.exe, Callback type 15 not used
(5EC8:3E2C) 11/07/23 20:24:50, ACTION,               mpdwsvc.exe, Callback type 7 not used
(5EC8:3E2C) 11/07/23 20:24:50, ACTION,               mpdwsvc.exe, MiniDump completed: C:\Program Files\Microsoft SQL Server\MSSQL15.MSSQLSERVER2019\MSSQL\Log\Polybase\dump\SQLDmpr.00000001D7739594.GMT-2023-11-07-15-00-00.dmp
(5EC8:3E2C) 11/07/23 20:24:50, ACTION,               mpdwsvc.exe, Total Buffer pool data pages filtered out: 0 KB
(5EC8:3E2C) 11/07/23 20:24:50, ACTION,               mpdwsvc.exe, Total Hekaton data pages filtered out: 0 KB
(5EC8:3E2C) 11/07/23 20:24:50, ACTION,               mpdwsvc.exe, Total Free memory (from non top level allocators) filtered out: 0 KB
(5EC8:3E2C) 11/07/23 20:24:50, ACTION,               mpdwsvc.exe, Total top level free memory filtered out: 0 KB
(5EC8:3E2C) 11/07/23 20:24:50, ACTION,               mpdwsvc.exe, Total Log pool memory filtered out: 0 KB
(5EC8:3E2C) 11/07/23 20:24:50, ACTION,               mpdwsvc.exe, Should columnstore object pool be included in filtered dump= 0
(5EC8:3E2C) 11/07/23 20:24:50, ACTION,               mpdwsvc.exe, Should columnstore blob cache be included in filtered dump= 0
(5EC8:3E2C) 11/07/23 20:24:50, ACTION,               mpdwsvc.exe, Total columnstore object pool memory filtered out: 0 KB
(5EC8:3E2C) 11/07/23 20:24:50, ACTION,               mpdwsvc.exe, Total columnstore blob cache filtered out: 0 KB
(5EC8:3E2C) 11/07/23 20:24:50, ACTION,               mpdwsvc.exe, Total pages filtered out by bitmap: 0 KB
(5EC8:3E2C) 11/07/23 20:24:50, ACTION,               mpdwsvc.exe, Total file mapped memory filtered out: 0 KB
(5EC8:3E2C) 11/07/23 20:24:50, ACTION,               mpdwsvc.exe, Location of module 'dbghelp.dll' : 'C:\WINDOWS\SYSTEM32\dbghelp.dll'
(5EC8:3E2C) 11/07/23 20:24:50, ACTION,               mpdwsvc.exe, File version of module 'C:\WINDOWS\SYSTEM32\dbghelp.dll' : '6.2:22621.2506'
(5EC8:3E2C) 11/07/23 20:24:50, ACTION,               mpdwsvc.exe, Product version of module 'C:\WINDOWS\SYSTEM32\dbghelp.dll' : '10.0:22621.2506'
(5EC8:3E2C) 11/07/23 20:24:50, ACTION,               mpdwsvc.exe, Location of module 'sqldumper.exe' : 'C:\Program Files\Microsoft SQL Server\MSSQL15.MSSQLSERVER2019\MSSQL\Binn\Polybase\SQLDUMPER.EXE'
(5EC8:3E2C) 11/07/23 20:24:50, ACTION,               mpdwsvc.exe, File version of module 'C:\Program Files\Microsoft SQL Server\MSSQL15.MSSQLSERVER2019\MSSQL\Binn\Polybase\SQLDUMPER.EXE' : '2019.150:2000.5'
(5EC8:3E2C) 11/07/23 20:24:50, ACTION,               mpdwsvc.exe, Product version of module 'C:\Program Files\Microsoft SQL Server\MSSQL15.MSSQLSERVER2019\MSSQL\Binn\Polybase\SQLDUMPER.EXE' : '15.0:2000.5'
(5EC8:3E2C) 11/07/23 20:24:50, ACTION,               mpdwsvc.exe, Send_To_Watson flag is set to true
(5EC8:3E2C) 11/07/23 20:24:50, ACTION,               mpdwsvc.exe, Force_Watson flag is set to true
(5EC8:3E2C) 11/07/23 20:24:50, ACTION,               mpdwsvc.exe, Watson Invoke: Yes
(5EC8:3E2C) 11/07/23 20:24:50, ACTION,               mpdwsvc.exe, Creating WER report...
(5EC8:3E2C) 11/07/23 20:24:50, ACTION,               mpdwsvc.exe, Created the report.
(5EC8:3E2C) 11/07/23 20:24:50, ACTION,               mpdwsvc.exe, WerReportAddFile Mini Dump succeeded.
(5EC8:3E2C) 11/07/23 20:24:50, ACTION,               mpdwsvc.exe, Submitting WER report...
(5EC8:3E2C) 11/07/23 20:25:01, ACTION,               mpdwsvc.exe, Submitted report synchronously.
(5AF8:4FC8) 11/07/23 20:25:16, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, AdjustTokenPrivileges () completed with status (00000514)
(5AF8:4FC8) 11/07/23 20:25:16, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, Input parameters: 4 supplied
(5AF8:4FC8) 11/07/23 20:25:16, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 1: 20972
(5AF8:4FC8) 11/07/23 20:25:16, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 2: 0
(5AF8:4FC8) 11/07/23 20:25:16, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 3: 0:0
(5AF8:4FC8) 11/07/23 20:25:16, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 4: 00007FF73FC5B360
(5AF8:4FC8) 11/07/23 20:25:16, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, Parsed parameters:
(5AF8:4FC8) 11/07/23 20:25:16, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ProcessID = 20972
(5AF8:4FC8) 11/07/23 20:25:16, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ThreadId = 0
(5AF8:4FC8) 11/07/23 20:25:16, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     Flags = 0x0
(5AF8:4FC8) 11/07/23 20:25:16, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     MiniDumpFlags = 0x0
(5AF8:4FC8) 11/07/23 20:25:16, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     SqlInfoPtr = 0x00007FF73FC5B360
(5AF8:4FC8) 11/07/23 20:25:16, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     DumpDir = <NULL>
(5AF8:4FC8) 11/07/23 20:25:16, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ExceptionRecordPtr = 0x0000000000000000
(5AF8:4FC8) 11/07/23 20:25:16, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ContextPtr = 0x0000000000000000
(5AF8:4FC8) 11/07/23 20:25:16, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ExtraFile = <NULL>
(5AF8:4FC8) 11/07/23 20:25:16, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     PatternForExtraFiles = <NULL>
(5AF8:4FC8) 11/07/23 20:25:16, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     InstanceName = <NULL>
(5AF8:4FC8) 11/07/23 20:25:16, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ServiceName = <NULL>
(5AF8:4FC8) 11/07/23 20:25:16, ERROR ,               mpdwsvc.exe, String at 000002AF03205F20 was not NULL terminated
(5AF8:4FC8) 11/07/23 20:25:16, ACTION,               mpdwsvc.exe, Not creating an additional dump, because dump for stack signature 00000001D7739594 already exists.
(5AF8:4FC8) 11/07/23 20:25:16, ACTION,               mpdwsvc.exe, Send_To_Watson flag is set to true
(5AF8:4FC8) 11/07/23 20:25:16, ACTION,               mpdwsvc.exe, Force_Watson flag is set to true
(5AF8:4FC8) 11/07/23 20:25:16, ACTION,               mpdwsvc.exe, Watson Invoke: Yes
(5AF8:4FC8) 11/07/23 20:25:16, ACTION,               mpdwsvc.exe, Creating WER report...
(5AF8:4FC8) 11/07/23 20:25:16, ACTION,               mpdwsvc.exe, Created the report.
(5AF8:4FC8) 11/07/23 20:25:16, ACTION,               mpdwsvc.exe, WerReportAddFile Mini Dump succeeded.
(5AF8:4FC8) 11/07/23 20:25:16, ACTION,               mpdwsvc.exe, Submitting WER report...
(5AF8:4FC8) 11/07/23 20:25:28, ACTION,               mpdwsvc.exe, Submitted report synchronously.
(5BD0:41B0) 11/07/23 20:25:43, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, AdjustTokenPrivileges () completed with status (00000514)
(5BD0:41B0) 11/07/23 20:25:43, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, Input parameters: 4 supplied
(5BD0:41B0) 11/07/23 20:25:43, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 1: 20972
(5BD0:41B0) 11/07/23 20:25:43, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 2: 0
(5BD0:41B0) 11/07/23 20:25:43, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 3: 0:0
(5BD0:41B0) 11/07/23 20:25:43, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 4: 00007FF73FC5B360
(5BD0:41B0) 11/07/23 20:25:43, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, Parsed parameters:
(5BD0:41B0) 11/07/23 20:25:43, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ProcessID = 20972
(5BD0:41B0) 11/07/23 20:25:43, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ThreadId = 0
(5BD0:41B0) 11/07/23 20:25:43, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     Flags = 0x0
(5BD0:41B0) 11/07/23 20:25:43, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     MiniDumpFlags = 0x0
(5BD0:41B0) 11/07/23 20:25:43, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     SqlInfoPtr = 0x00007FF73FC5B360
(5BD0:41B0) 11/07/23 20:25:43, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     DumpDir = <NULL>
(5BD0:41B0) 11/07/23 20:25:43, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ExceptionRecordPtr = 0x0000000000000000
(5BD0:41B0) 11/07/23 20:25:43, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ContextPtr = 0x0000000000000000
(5BD0:41B0) 11/07/23 20:25:43, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ExtraFile = <NULL>
